,livro,cap,versiculos,texto
0,jó,12,23,"Dá grandeza às nações, e as destrói; faz crescer as nações, e as dispersa."
0,jó,12,24,"Priva da razão os líderes da terra, e os envia a perambular num deserto sem caminhos."
0,jó,12,25,"Andam tateando nas trevas, sem nenhuma luz; ele os faz cambalear como bêbados."
0,jó,13,1,"""Meus olhos viram tudo isso, meus ouvidos o ouviram e entenderam."
0,jó,13,2,"O que vocês sabem, eu também sei; não sou inferior a vocês."
0,jó,13,3,Mas desejo falar ao Todo-poderoso e defender a minha causa diante de Deus.
0,jó,13,4,"Vocês, porém, me difamam com mentiras; todos vocês são médicos que de nada valem!"
0,jó,13,5,Se tão-somente ficassem calados! Mostrariam sabedoria.
0,jó,13,6,Escutem agora o meu argumento; prestem atenção à réplica de meus lábios.
0,jó,13,7,Vocês vão falar com maldade em nome de Deus? Vão falar enganosamente a favor dele?
0,jó,13,8,Vão revelar parcialidade por ele? Vão defender a causa a favor de Deus?
0,jó,13,9,"Tudo iria bem, se ele os examinasse? Vocês conseguiriam enganá-lo, como podem enganar os homens?"
0,jó,13,10,"Com certeza ele os repreenderia, se no íntimo vocês fossem parciais."
0,jó,13,11,O esplendor dele não os aterrorizaria? O pavor dele não cairia sobre vocês?
0,jó,13,12,As máximas que vocês citam são provérbios de cinza; suas defesas não passam de barro.
0,jó,13,13,"""Aquietem-se e deixem-me falar; e aconteça-me o que me acontecer."
0,jó,13,14,Por que me ponho em perigo e tomo a minha vida em minhas mãos?
0,jó,13,15,"Embora ele me mate, ainda assim esperarei nele; certo é que defenderei os meus caminhos diante dele."
0,jó,13,16,"Aliás, isso será a minha libertação, pois nenhum ímpio ousaria apresentar-se a ele!"
0,jó,13,17,Escutem atentamente as minhas palavras; que os seus ouvidos acolham o que eu digo.
0,jó,13,18,"Agora que preparei a minha defesa, sei que serei justificado."
0,jó,13,19,"Haverá quem me acuse? Se houver, ficarei calado e morrerei."
0,jó,13,20,"""Concede-me só estas duas coisas, ó Deus, e não me esconderei de ti:"
0,jó,13,21,"Afasta de mim a tua mão, e não mais me assuste com os teus terrores."
0,jó,13,22,"Chama-me, e eu responderei, ou deixa-me falar, e tu responderás."
0,jó,13,23,Quantos erros e pecados cometi? Mostra-me a minha falta e o meu pecado.
0,jó,13,24,Por que escondes o teu rosto e consideras-me teu inimigo?
0,jó,13,25,Atormentarás uma folha levada pelo vento? Perseguirás a palha?
0,jó,13,26,Pois fazes constar contra mim coisas amargas e fazes-me herdar os pecados da minha juventude.
0,jó,13,27,"Acorrentas os meus pés e vigias todos os meus caminhos, pondo limites aos meus passos."
0,jó,13,28,"""Assim o homem se consome como coisa podre, como a roupa que a traça vai roendo."
0,jó,14,1,"""O homem nascido de mulher vive pouco tempo e passa por muitas dificuldades."
0,jó,14,2,Brota como a flor e murcha. Vai-se como a sombra passageira; não dura muito.
0,jó,14,3,Fixas o olhar num homem desses? E o trarás à tua presença para julgamento?
0,jó,14,4,Quem pode extrair algo puro da impureza? Ninguém!
0,jó,14,5,Os dias do homem estão determinados; tu decretaste o número de seus meses e estabeleceste limites que ele não pode ultrapassar.
0,jó,14,6,"Por isso desvia dele o teu olhar, e deixa-o, até que ele cumpra o seu tempo como trabalhador contratado."
0,jó,14,7,"""Para a árvore pelo menos há esperança: se é cortada, torna a brotar, e os seus renovos vingam."
0,jó,14,8,Suas raízes poderão envelhecer no solo e seu tronco morrer no chão;
0,jó,14,9,"ainda assim, com o cheiro de água ela brotará e dará ramos como se fosse muda plantada."
0,jó,14,10,"Mas o homem morre, e morto permanece; dá o último suspiro, e deixa de existir."
0,jó,14,11,"Assim como a água desaparece do mar e o leito do rio perde as águas e seca,"
0,jó,14,12,"assim o homem se deita e não se levanta; até quando os céus já não existirem, os homens não acordarão e não serão despertados do seu sono."
0,jó,14,13,"""Se tão-somente me escondesses na sepultura e me ocultasses até passar a tua ira! Se tão-somente me impusesses um prazo e depois te lembrasses de mim!"
0,jó,14,14,"Quando um homem morre, acaso tornará a viver? Durante todos os dias do meu árduo labor esperarei pela minha dispensa."
0,jó,14,15,"Chamarás, e eu te responderei; terás anelo pela criatura que as tuas mãos fizeram."
0,jó,14,16,"Por certo contarás então os meus passos, mas não tomarás conhecimento do meu pecado."
0,jó,14,17,Minhas faltas serão encerradas num saco; tu esconderás a minha iniqüidade.
0,jó,14,18,"""Mas, assim como a montanha sofre erosão e desmorona, e a rocha muda de lugar;"
0,jó,14,19,"e assim como a água desgasta as pedras e as torrentes arrastam terra, assim destróis a esperança do homem."
0,jó,14,20,"Tu o subjulgas de uma vez por todas, e ele se vai; alteras a sua fisionomia, e o mandas embora."
0,jó,14,21,"Se honram os seus filhos, ele não fica sabendo; se os humilham, ele não o vê."
0,jó,14,22,"Só sente a dor do seu próprio corpo; só pranteia por si mesmo""."
0,jó,15,1,"Então Elifaz, de Temã, respondeu:"
0,jó,15,2,"""Responderia o sábio com idéias vãs, ou encheria o estômago com o vento?"
0,jó,15,3,"Será que argumentaria com palavras inúteis, com discursos sem valor?"
0,jó,15,4,Mas você sufoca a piedade e diminui a devoção a Deus.
0,jó,15,5,O seu pecado motiva a sua boca; você adota a linguagem dos astutos.
0,jó,15,6,"É a sua própria boca que o condena, e não a minha; os seus próprios lábios depõem contra você."
0,jó,15,7,"""Será que você foi o primeiro a nascer? Acaso foi gerado antes das colinas?"
0,jó,15,8,Você costuma ouvir o conselho secreto de Deus? Só a você pertence a sabedoria?
0,jó,15,9,"Que é que você sabe, que nós não sabemos? Que compreensão têm você, que nós não temos?"
0,jó,15,10,"Temos do nosso lado homens de cabelos brancos, muito mais velhos que o seu pai."
0,jó,15,11,"Não lhe bastam as consolações divinas, e as nossas palavras amáveis?"
0,jó,15,12,"Por que você se deixa levar pelo coração, e por que esse brilho nos seus olhos?"
0,jó,15,13,Pois contra Deus é que você dirige a sua ira e despeja da sua boca essas palavras!
0,jó,15,14,"""Como o homem pode ser puro? Como pode ser justo quem nasce de mulher?"
0,jó,15,15,"Pois se nem nos seus Deus confia, e se nem os céus são puros aos seus olhos,"
0,jó,15,16,"quanto menos o homem, que é impuro e corrupto, e que bebe iniqüidade como água."
0,jó,15,17,"""Escute-me, e eu lhe explicarei; vou dizer-lhe o que vi,"
0,jó,15,18,"o que os sábios declaram, sem esconder o que receberam dos seus pais,"
0,jó,15,19,"a quem foi dada a terra, e a mais ninguém; nenhum estrangeiro passou entre eles:"
0,jó,15,20,"O ímpio sofre tormentos a vida toda, como também o homem cruel, nos poucos anos que lhe são reservados."
0,jó,15,21,"Só ouve ruídos aterrorizantes; quando se sente em paz, ladrões o atacam."
0,jó,15,22,Não tem esperança de escapar das trevas; sente-se destinado ao fio da espada.
0,jó,15,23,Fica perambulando; é comida para os abutres; sabe muito bem que logo virão sobre ele as trevas.
0,jó,15,24,"A aflição e a angústia o apavoram e o dominam; como um rei pronto para bater,"
0,jó,15,25,"porque agitou os punhos contra Deus, e desafiou o Todo-poderoso,"
0,jó,15,26,afrontando-o com arrogância com um escudo grosso e resistente.
0,jó,15,27,"""Apesar de ter o rosto coberto de gordura e a cintura estufada de carne,"
0,jó,15,28,"habitará em cidades prestes a arruinar-se, em casas inabitáveis, caindo aos pedaços."
0,jó,15,29,"Nunca mais será rico; sua riqueza não durará, e os seus bens não se propagarão pela terra."
0,jó,15,30,"Não poderá escapar das trevas; o fogo chamuscará os seus renovos, e o sopro da boca de Deus o arrebatará."
0,jó,15,31,"Que ele não se iluda em confiar no que não tem valor, pois nada receberá como compensação."
0,jó,15,32,"Terá completa paga antes do tempo, e os seus ramos não florescerão."
0,jó,15,33,"Ele será como a vinha despojada de suas uvas verdes, como a oliveira que perdeu a sua floração,"
0,jó,15,34,"pois o companheirismo dos ímpios nada lhe trará, e o fogo devorará as tendas dos que gostam de subornar."
0,jó,15,35,"Eles concebem maldade e dão à luz a iniqüidade; seu ventre gera engano""."
0,jó,16,1,Então Jó respondeu:
0,jó,16,2,"""Já ouvi muitas palavras como essas. Pobres consoladores são vocês todos!"
0,jó,16,3,Esses discursos inúteis nunca acabarão? O que o leva a continuar discutindo?
0,jó,16,4,"Bem que eu poderia falar como vocês, se estivessem em meu lugar; eu poderia condená-los com belos discursos, e menear a cabeça contra vocês."
0,jó,16,5,Mas a minha boca procuraria encorajá-los; a consolação dos meus lábios lhes daria alívio.
0,jó,16,6,"""Contudo, se falo, a minha dor não se alivia; se me calo, ela não desaparece."
0,jó,16,7,"Sem dúvida, ó Deus, tu me esgotaste as forças; deste fim a toda a minha família."
0,jó,16,8,"Tu me deixaste deprimido, o que é uma testemunha disso; a minha magreza se levanta e depõe contra mim."
0,jó,16,9,"Deus, em sua ira, ataca-me e faz-me em pedaços, e range os dentes contra mim; meus inimigos fitam-me com olhar penetrante."
0,jó,16,10,"Os homens abrem sua boca contra mim, esmurram meu rosto com zombaria e se unem contra mim."
0,jó,16,11,"Deus fez-me cair nas mãos dos ímpios, e atirou-me nas garras dos maus."
0,jó,16,12,"Eu estava tranqüilo, mas ele me arrebentou; agarrou-me pelo pescoço e esmagou-me. Fez de mim o seu alvo;"
0,jó,16,13,seus flecheiros me cercam. Ele traspassou sem dó os meus rins e derramou na terra a minha bílis.
0,jó,16,14,Lança-se sobre mim uma e outra vez; ataca-me como um guerreiro.
0,jó,16,15,"""Costurei veste de lamento sobre a minha pele e enterrei a minha testa no pó."
0,jó,16,16,"Meu rosto está rubro de tanto eu chorar, e sombras densas circundam os meus olhos,"
0,jó,16,17,apesar de que não há violência em minhas mãos e de que é pura a minha oração.
0,jó,16,18,"""Ó terra, não cubra o meu sangue! Não haja lugar de repouso para o meu clamor!"
0,jó,16,19,Saibam que agora mesmo a minha testemunha está nos céus; nas alturas está o meu advogado.
0,jó,16,20,"O meu intercessor é meu amigo, quando diante de Deus correm lágrimas dos meus olhos;"
0,jó,16,21,"ele defende a causa do homem perante Deus, como quem defende a causa do amigo."
0,jó,16,22,"""Pois mais alguns anos apenas, e farei a viagem sem retorno."
0,jó,17,1,"""Meu espírito está quebrantado, os meus dias se encurtam, a sepultura me espera."
0,jó,17,2,"A verdade é que zombadores me rodeiam, e tenho que ficar olhando a hostilidade deles."
0,jó,17,3,"""Dá-me, ó Deus, a garantia que exiges. Quem, senão tu, me dará segurança?"
0,jó,17,4,"Fechaste as mentes deles para o entendimento, e com isso não os deixarás triunfar."
0,jó,17,5,"Se alguém denunciar os seus amigos por recompensa, os olhos dos filhos dele fraquejarão,"
0,jó,17,6,"""mas de mim Deus fez um provérbio para todos, um homem em cujo rosto os outros cospem."
0,jó,17,7,Meus olhos se turvaram de tristeza; o meu corpo não passa de uma sombra.
0,jó,17,8,"Os íntegros ficam atônitos em face disso, e os inocentes se levantam contra os ímpios."
0,jó,17,9,"Mas os justos se manterão firmes em seus caminhos, e os homens de mãos puras se tornarão cada vez mais fortes."
0,jó,17,10,"""Venham, porém, vocês todos, e façam nova tentativa! Não acharei nenhum sábio entre vocês."
0,jó,17,11,"Foram-se os meus dias, os meus planos fracassaram, como também os desejos do meu coração."
0,jó,17,12,Andam querendo tornar a noite em dia; ante a aproximação das trevas dizem: ‘Vem chegando a luz’.
0,jó,17,13,"Ora, se o único lar pelo qual espero é a sepultura; se estendo a minha cama nas trevas;"
0,jó,17,14,"se digo à corrupção mortal: Você é o meu pai, e se aos vermes digo: Vocês são minha mãe e minha irmã,"
0,jó,17,15,onde está então minha esperança? Quem poderá ver alguma esperança para mim?
0,jó,17,16,"Descerá ela às portas do Sheol? Desceremos juntos ao pó? """
0,jó,18,1,"Então Bildade, de Suá, respondeu:"
0,jó,18,2,"""Quando você vai parar de falar? Proceda com sensatez, e depois poderemos conversar."
0,jó,18,3,"Por que somos considerados como animais, e somos ignorantes aos seus olhos?"
0,jó,18,4,"Ah você, que se dilacera de ira! Deve-se abandonar a terra por sua causa? Ou devem as rochas mudar de lugar?"
0,jó,18,5,"""A lâmpada do ímpio se apaga, e a chama do seu fogo se extingue."
0,jó,18,6,Na sua tenda a luz se escurece; a lâmpada de sua vida se apaga.
0,jó,18,7,"O vigor dos seus passos se enfraquece, e os seus próprios planos lançam por terra."
0,jó,18,8,"Por seus próprios pés você se prende na rede, e se perde na sua malha."
0,jó,18,9,A armadilha o pega pelo calcanhar; o laço o prende firme.
0,jó,18,10,"O nó corredio está escondido na terra para pegá-lo, há uma armadilha em seu caminho."
0,jó,18,11,Terrores de todos os lados o assustam e o perseguem em todos os seus passos.
0,jó,18,12,"A calamidade tem fome para alcançá-la, e a desgraça está à espera de sua queda."
0,jó,18,13,Ela consome partes da sua pele; o primogênito da morte devora os membros do seu corpo.
0,jó,18,14,"Ele é arrancado da segurança de sua tenda, e o levam à força ao rei dos terrores."
0,jó,18,15,O fogo mora na tenda dele; espalham enxofre ardente sobre a sua habitação.
0,jó,18,16,"Suas raízes secam-se embaixo, e seus ramos murcham em cima."
0,jó,18,17,"Sua lembrança desaparece da terra, e nome não tem, em parte alguma."
0,jó,18,18,É lançado da luz para as trevas; é banido do mundo.
0,jó,18,19,"Não tem filhos nem descendentes entre o seu povo, nem lhe restou sobrevivente algum nos lugares onde antes vivia."
0,jó,18,20,"Os homens do ocidente assustam-se com a sua ruína, e os do oriente enchem-se de pavor."
0,jó,18,21,"É assim a habitação do perverso; essa é a situação de quem não conhece a Deus""."
0,jó,19,1,Então Jó respondeu:
0,jó,19,2,"""Até quando vocês continuarão a atormentar-me, e a esmagar-me com palavras?"
0,jó,19,3,Vocês já me repreenderam dez vezes; não se envergonham de agredir-me!
0,jó,19,4,"Se é verdade que me desviei, meu erro só interessa a mim."
0,jó,19,5,"Se de fato vocês se exaltam acima de mim e usam contra mim a minha humilhação,"
0,jó,19,6,saibam que foi Deus que me tratou mal e me envolveu em sua rede.
0,jó,19,7,"""Se grito: É injustiça! Não obtenho resposta; clamo por socorro, todavia não há justiça."
0,jó,19,8,"Ele bloqueou o meu caminho, e não consigo passar; cobriu de trevas as minhas veredas."
0,jó,19,9,Despiu-me da minha honra e tirou a coroa de minha cabeça.
0,jó,19,10,"Ele me arrasa por todos os lados, enquanto eu não me vou; desarraiga a minha esperança como se arranca uma planta."
0,jó,19,11,Sua ira acendeu-se contra mim; ele me vê como inimigo.
0,jó,19,12,Suas tropas avançam poderosamente; cercam-me e acampam ao redor da minha tenda.
0,jó,19,13,"""Ele afastou de mim os meus irmãos; até os meus conhecidos estão longe de mim."
0,jó,19,14,Os meus parentes me abandonaram e os meus amigos esqueceram-se de mim.
0,jó,19,15,Os meus hóspedes e as minhas servas consideram-me estrangeiro; vêem-me como um estranho.
0,jó,19,16,"Chamo o meu servo, mas ele não me responde, ainda que eu lhe implore pessoalmente."
0,jó,19,17,Minha mulher acha repugnante o meu hálito; meus próprios irmãos têm nojo de mim.
0,jó,19,18,"Até os meninos zombam de mim, e dão risada quando apareço."
0,jó,19,19,Todos os meus amigos chegados me detestam; aqueles a quem amo voltaram-se contra mim.
0,jó,19,20,Não passo de pele e ossos; só escapei com a pele dos meus dentes.
0,jó,19,21,"""Misericórdia, meus amigos! Misericórdia! Pois a mão de Deus me feriu."
0,jó,19,22,Por que vocês me perseguem como Deus o faz? Nunca vão saciar-se da minha carne?
0,jó,19,23,"""Quem dera as minhas palavras fossem registradas! Quem dera fossem escritas num livro,"
0,jó,19,24,"fossem talhadas a ferro no chumbo, ou gravadas para sempre na rocha!"
0,jó,19,25,"Eu sei que o meu Redentor vive, e que no fim se levantará sobre a terra."
0,jó,19,26,"E depois que o meu corpo estiver destruído e sem carne, verei a Deus."
0,jó,19,27,"Eu o verei, com os meus próprios olhos; eu mesmo, e não outro! Como anseia no meu peito o coração!"
0,jó,19,28,"""Se vocês disserem: ‘Vejamos como vamos persegui-lo, pois a raiz do problema está nele’,"
0,jó,19,29,"melhor será que temam a espada, porquanto por meio dela a ira lhes trará castigo, e então vocês saberão que há julgamento""."
0,jó,20,1,"Então Zofar, de Naamate, respondeu:"
0,jó,20,2,"""Agitam-se os meus pensamentos e levam-me a responder porque estou profundamente perturbado."
0,jó,20,3,"Ouvi uma repreensão que me desonra, e o meu entendimento faz-me contestar."
0,jó,20,4,"""Certamente você sabe que sempre foi assim, desde a antigüidade; desde que o homem foi posto na terra,"
0,jó,20,5,"o riso dos maus é passageiro, e a alegria dos ímpios dura apenas um instante."
0,jó,20,6,"Mesmo que o seu orgulho chegue aos céus e a sua cabeça toque as nuvens,"
0,jó,20,7,"ele perecerá para sempre, como o seu próprio excremento; os que o tinham visto perguntarão: ‘Onde ele foi parar? ’"
0,jó,20,8,"Ele voa e vai-se como um sonho, para nunca mais ser encontrado, banido como uma visão noturna."
0,jó,20,9,"O olho que o viu não o verá mais, nem o seu lugar o tornará a ver."
0,jó,20,10,"Seus filhos têm que indenizar os pobres; ele próprio, com suas mãos, terá que refazer sua riqueza."
0,jó,20,11,O vigor juvenil que enche os seus ossos jazerá com ele no pó.
0,jó,20,12,"""Mesmo que o mal seja doce em sua boca e ele o esconda sob a língua,"
0,jó,20,13,"mesmo que o retenha na boca para saboreá-lo,"
0,jó,20,14,ainda assim a sua comida azedará no estômago; e será como veneno de cobra em seu interior.
0,jó,20,15,Ele vomitará as riquezas que engoliu; Deus fará seu estômago lançá-las fora.
0,jó,20,16,Sugará veneno de cobra; as presas de uma víbora o matarão.
0,jó,20,17,"Não terá gosto na contemplação dos regatos, e dos rios que vertem mel e nata."
0,jó,20,18,"Terá que devolver aquilo pelo que lutou, sem aproveitá-lo, e não desfrutará dos lucros do seu comércio."
0,jó,20,19,"Sim, pois ele tem oprimido os pobres e os tem deixado desamparados; apoderou-se de casas que não construiu."
0,jó,20,20,"""Certo é que a sua cobiça não lhe trará descanso, e o seu tesouro não o salvará."
0,jó,20,21,Nada lhe restou para devorar; sua prosperidade não durará muito.
0,jó,20,22,"Em meio à sua fartura, a aflição o dominará; a força total da desgraça o atingirá."
0,jó,20,23,"Quando ele estiver de estômago cheio, Deus dará vazão às tremendas chamas de sua ira, e sobre ele despejará o seu furor."
0,jó,20,24,"Se escapar da arma de ferro, o bronze da sua flecha o atravessará."
0,jó,20,25,"Ele o arrancará das suas costas, a ponta reluzente saindo do seu fígado. Grande pavor virá sobre ele;"
0,jó,20,26,densas trevas estarão à espera dos seus tesouros. Um fogo não assoprado o consumirá e devorará o que sobrar em sua tenda.
0,jó,20,27,Os céus porão à mostra a sua culpa; a terra se levantará contra ele.
0,jó,20,28,"Uma inundação arrastará a sua casa, águas avassaladoras, no dia da ira de Deus."
0,jó,20,29,"Esse é o destino que Deus dá aos ímpios, é a herança designada por Deus para eles""."
0,jó,21,1,Então Jó respondeu:
0,jó,21,2,"""Escutem com atenção as minhas palavras; seja esse o consolo que vocês haverão de dar-me."
0,jó,21,3,Suportem-me enquanto eu estiver falando; depois que eu falar poderão zombar de mim.
0,jó,21,4,"""Acaso é dos homens que me queixo? Por que não deveria eu estar impaciente?"
0,jó,21,5,"Olhem para mim, e ficarão atônitos; tapem a boca com a mão."
0,jó,21,6,"Quando penso nisso, fico aterrorizado; todo o meu corpo se põe a tremer."
0,jó,21,7,Por que vivem os ímpios? Por que chegam à velhice e aumentam seu poder?
0,jó,21,8,"Eles vêem os seus filhos estabelecidos ao seu redor, e os seus descendentes diante dos seus olhos."
0,jó,21,9,Seus lares estão seguros e livres de medo; a vara de Deus não os vem ferir.
0,jó,21,10,Seus touros nunca deixam de procriar; suas vacas dão crias e não abortam.
0,jó,21,11,Eles soltam os seus filhos como um rebanho; seus pequeninos põem-se a dançar.
0,jó,21,12,"Cantam, acompanhando a música do tamborim e da harpa; alegram-se ao som da flauta."
0,jó,21,13,Passam a vida na prosperidade e descem à sepultura em paz.
0,jó,21,14,"Contudo, dizem eles a Deus: ‘Deixa-nos! Não queremos conhecer os teus caminhos."
0,jó,21,15,"Quem é o Todo-poderoso, para que o sirvamos? Que vantagem nos dá orar a ele? ’"
0,jó,21,16,Mas não depende deles a prosperidade de que desfrutam; por isso fico longe do conselho dos ímpios.
0,jó,21,17,"""Pois, quantas vezes a lâmpada dos ímpios se apaga? Quantas vezes a desgraça cai sobre eles, o destino que em sua ira Deus lhes dá?"
0,jó,21,18,"Quantas vezes o vento os leva como palha, e o furacão os arrebata como cisco?"
0,jó,21,19,"Dizem que Deus reserva o castigo de um homem para os seus filhos. Que ele mesmo o receba, para que aprenda a lição!"
0,jó,21,20,Que os seus próprios olhos vejam a sua ruína; que ele mesmo beba da ira do Todo-poderoso!
0,jó,21,21,"Pois, que lhe importará a família que deixa atrás de si quando chegar ao fim os meses que lhe foram destinados?"
0,jó,21,22,"""Haverá alguém que o ensine a conhecer a Deus, uma vez que ele julga até os de mais alta posição?"
0,jó,21,23,"Um homem morre em pleno vigor, quando se sentia bem e seguro,"
0,jó,21,24,tendo o corpo bem nutrido e os ossos cheios de tutano.
0,jó,21,25,"Já outro morre tendo a alma amargurada, sem nada ter desfrutado."
0,jó,21,26,"Um e outro jazem no pó, ambos cobertos de vermes."
0,jó,21,27,"""Sei muito bem o que vocês estão pensando, as suas conspirações contra mim."
0,jó,21,28,"‘Onde está agora a casa do grande homem? ’, vocês perguntam. ‘Onde a tenda dos ímpios? ’"
0,jó,21,29,Vocês nunca fizeram perguntas aos que viajam? Não deram atenção ao que contam?
0,jó,21,30,"Que o mau é poupado da calamidade, e que do dia da ira recebe livramento?"
0,jó,21,31,Quem o acusa lançando em rosto a sua conduta? Quem lhe retribui pelo mal que fez?
0,jó,21,32,"Pois o levam para o túmulo, e sobre a sua sepultura se mantém vigilância."
0,jó,21,33,"Para ele é macio o terreno do vale; todos o seguem, e uma multidão incontável o precede."
0,jó,21,34,"""Por isso, como podem vocês consolar-me com esses absurdos? O que sobra das suas respostas é pura falsidade! """
0,jó,22,1,"Então, de Temã, Elifaz respondeu:"
0,jó,22,2,"""Pode alguém ser útil a Deus? Mesmo um sábio, pode ser-lhe de algum proveito?"
0,jó,22,3,Que prazer você daria ao Todo-poderoso se você fosse justo? Que é que ele ganharia se os seus caminhos fossem irrepreensíveis?
0,jó,22,4,"""É por sua piedade que ele o repreende e lhe faz acusações?"
0,jó,22,5,Não é grande a sua maldade? Não são infindos os seus pecados?
0,jó,22,6,Sem motivo você exigia penhores dos seus irmãos; você despojava das roupas os que quase nenhuma tinham.
0,jó,22,7,"Você não deu água ao sedento e reteve a comida do faminto,"
0,jó,22,8,"sendo você poderoso, e dono de terras, delas vivendo, e honrado diante de todos."
0,jó,22,9,Você mandou embora de mãos vazias as viúvas e quebrou a força dos órfãos.
0,jó,22,10,Por isso está cercado de armadilhas e o perigo repentino o apavora.
0,jó,22,11,"Também por isso você se vê envolto em escuridão que o cega, e o cobrem as águas, em tremenda inundação."
0,jó,22,12,"""Não está Deus nas alturas dos céus? E em que altura estão as estrelas mais distantes!"
0,jó,22,13,Contudo você diz: ‘Que é que Deus sabe? Poderá julgar através de tão grande escuridão?
0,jó,22,14,"Nuvens espessas o cobrem, e ele não pode nos ver, quando percorre a abóbada dos céus’."
0,jó,22,15,Você vai continuar no velho caminho que os perversos palmilharam?
0,jó,22,16,Estes foram levados antes da hora; seus alicerces foram arrastados por uma enchente.
0,jó,22,17,Eles disseram a Deus: ‘Deixa-nos! Que é que o Todo-poderoso poderá fazer conosco? ’
0,jó,22,18,"Contudo, foi ele que encheu de bens as casas deles; por isso fico longe do conselho dos ímpios."
0,jó,22,19,"""Os justos vêem a ruína deles, e se regozijam; os inocentes zombam deles, dizendo:"
0,jó,22,20,"‘Certo é que os nossos inimigos foram destruídos, e o fogo devorou a sua riqueza’."
0,jó,22,21,"""Sujeite-se a Deus, fique em paz com ele, e a prosperidade virá a você."
0,jó,22,22,Aceite a instrução que vem da sua boca e ponha no coração as suas palavras.
0,jó,22,23,"Se você voltar-se para o Todo-poderoso, voltará ao seu lugar: Se afastar da sua tenda a injustiça,"
0,jó,22,24,"lançar ao pó as suas pepitas, o seu ouro puro de Ofir às rochas dos vales,"
0,jó,22,25,"o Todo-poderoso será o seu ouro, será para você prata seleta."
0,jó,22,26,É certo que você achará prazer no Todo-poderoso e erguerá o rosto para Deus.
0,jó,22,27,"A ele orará, e ele o ouvirá, e você cumprirá os seus votos."
0,jó,22,28,"O que você decidir se fará, e a luz brilhará em seus caminhos."
0,jó,22,29,"Quando os homens forem humilhados e você disser: ‘Levanta-os! ’, ele salvará o abatido."
0,jó,22,30,"Livrará até o que não é inocente, que será liberto graças à pureza que há nas suas mãos""."
0,jó,23,1,Então Jó respondeu:
0,jó,23,2,"""Até agora me queixo com amargura; a mão dele é pesada, a despeito de meu gemido."
0,jó,23,3,Se tão-somente eu soubesse onde encontrá-lo e ir à sua habitação!
0,jó,23,4,Eu lhe apresentaria a minha causa e encheria a minha boca de argumentos.
0,jó,23,5,Estudaria o que ele me respondesse e analisaria o que me dissesse.
0,jó,23,6,"Será que ele se oporia a mim com grande poder? Não, ele não me faria acusações."
0,jó,23,7,O homem íntegro poderia apresentar-lhe sua causa; eu seria liberto para sempre de quem me julga.
0,jó,23,8,"""Mas, se vou para o oriente, lá ele não está; se vou para o ocidente, não o encontro."
0,jó,23,9,"Quando ele está em ação no norte, não o enxergo; quando vai para o sul, nem sombra dele eu vejo!"
0,jó,23,10,"Mas ele conhece o caminho por onde ando; se me puser à prova, aparecerei como o ouro."
0,jó,23,11,"Meus pés seguiram de perto as suas pegadas; mantive-me no seu caminho, sem desviar-me."
0,jó,23,12,"Não me afastei dos mandamentos dos seus lábios; dei mais valor às palavras de sua boca, do que ao meu pão de cada dia."
0,jó,23,13,"""Mas ele é ele! Quem poderá fazer-lhe oposição? Ele faz o que quer."
0,jó,23,14,"Executa o seu decreto contra mim, e tem muitos outros semelhantes."
0,jó,23,15,Por isso fico apavorado diante dele; pensar nisso me enche de medo.
0,jó,23,16,Deus fez desmaiar o meu coração; o Todo-poderoso causou-me pavor.
0,jó,23,17,"Contudo não fui silenciado pelas trevas, pelas densas trevas que cobrem o meu rosto."
0,jó,24,1,"""Por que o Todo-poderoso não marca as datas para julgamento? Por que aqueles que o conhecem não chegam a vê-las?"
0,jó,24,2,Há os que mudam os marcos dos limites e apascentam rebanhos que eles roubaram.
0,jó,24,3,Levam o jumento que pertence ao órfão e tomam o boi da viúva como penhor.
0,jó,24,4,Forçam os necessitados a saírem do caminho e os pobres da terra a esconder-se.
0,jó,24,5,"Como jumentos selvagens no deserto, os pobres vão em busca de comida; da terra deserta a obtêm para os seus filhos."
0,jó,24,6,Juntam forragem nos campos e respigam nas vinhas dos ímpios.
0,jó,24,7,"Pela falta de roupas, passam a noite nus; não têm com que cobrir-se no frio."
0,jó,24,8,"Encharcados pelas chuvas das montanhas, abraçam-se às rochas por falta de abrigo."
0,jó,24,9,A criança órfã é arrancada do seio de sua mãe; o recém-nascido do pobre é tomado para pagar uma dívida.
0,jó,24,10,"Por falta de roupas, andam nus; carregam os feixes, mas continuam famintos."
0,jó,24,11,"Espremem azeitonas dentro dos seus muros; pisam uvas nos lagares, mas assim mesmo sofrem sede."
0,jó,24,12,"Sobem da cidade os gemidos dos que estão para morrer, e as almas dos feridos clamam por socorro. Mas Deus não vê mal nisso."
0,jó,24,13,"""Há os que se revoltam contra a luz, não conhecem os caminhos dela e não permanecem em suas veredas."
0,jó,24,14,De manhã o assassino se levanta e mata os pobres e os necessitados; de noite age como ladrão.
0,jó,24,15,"Os olhos do adúltero ficam à espera do crepúsculo; ‘Nenhum olho me verá’, pensa ele; e mantém oculto o rosto."
0,jó,24,16,"No escuro os homens invadem casas, mas de dia se enclausuram; não querem saber da luz."
0,jó,24,17,Para eles a manhã é tremenda escuridão; eles são amigos dos pavores das trevas.
0,jó,24,18,"""São, porém, como espuma sobre as águas; sua parte da terra foi amaldiçoada, e por isso ninguém vai às vinhas."
