,livro,cap,versiculos,texto
0,1co,10,20,"Não! Quero dizer que o que os pagãos sacrificam é oferecido aos demônios e não a Deus, e não quero que vocês tenham comunhão com os demônios."
0,1co,10,21,Vocês não podem beber do cálice do Senhor e do cálice dos demônios; não podem participar da mesa do Senhor e da mesa dos demônios.
0,1co,10,22,Porventura provocaremos o ciúme do Senhor? Somos mais fortes do que ele?
0,1co,10,23,"""Tudo é permitido"", mas nem tudo convém. ""Tudo é permitido"", mas nem tudo edifica."
0,1co,10,24,"Ninguém deve buscar o seu próprio bem, mas sim o dos outros."
0,1co,10,25,"Comam de tudo o que se vende no mercado, sem fazer perguntas por causa da consciência,"
0,1co,10,26,"pois ""do Senhor é a terra e tudo o que nela existe""."
0,1co,10,27,"Se algum descrente o convidar para uma refeição e você quiser ir, coma de tudo o que lhe for apresentado, sem nada perguntar por causa da consciência."
0,1co,10,28,"Mas se alguém lhe disser: ""Isto foi oferecido em sacrifício"", não coma, tanto por causa da pessoa que o comentou, como da consciência,"
0,1co,10,29,"isto é, da consciência do outro e não da sua própria. Pois, por que minha liberdade deve ser julgada pela consciência dos outros?"
0,1co,10,30,"Se participo da refeição com ação de graças, por que sou condenado por algo pelo qual dou graças a Deus?"
0,1co,10,31,"Assim, quer vocês comam, bebam ou façam qualquer outra coisa, façam tudo para a glória de Deus."
0,1co,10,32,"Não se tornem motivo de tropeço, nem para judeus, nem para gregos, nem para a igreja de Deus."
0,1co,10,33,"Também eu procuro agradar a todos de todas as formas. Porque não estou procurando o meu próprio bem, mas o bem de muitos, para que sejam salvos."
0,1co,11,1,"Tornem-se meus imitadores, como eu o sou de Cristo."
0,1co,11,2,"Eu os elogio por se lembrarem de mim em tudo e por se apegarem às tradições, exatamente como eu as transmiti a vocês."
0,1co,11,3,"Quero, porém, que entendam que o cabeça de todo homem é Cristo, e o cabeça da mulher é o homem, e o cabeça de Cristo é Deus."
0,1co,11,4,Todo homem que ora ou profetiza com a cabeça coberta desonra a sua cabeça;
0,1co,11,5,e toda mulher que ora ou profetiza com a cabeça descoberta desonra a sua cabeça; pois é como se a tivesse rapada.
0,1co,11,6,"Se a mulher não cobre a cabeça, deve também cortar o cabelo; se, porém, é vergonhoso para a mulher ter o cabelo cortado ou rapado, ela deve cobrir a cabeça."
0,1co,11,7,"O homem não deve cobrir a cabeça, visto que ele é imagem e glória de Deus; mas a mulher é glória do homem."
0,1co,11,8,"Pois o homem não se originou da mulher, mas a mulher do homem;"
0,1co,11,9,"além disso, o homem não foi criado por causa da mulher, mas a mulher por causa do homem."
0,1co,11,10,"Por essa razão e por causa dos anjos, a mulher deve ter sobre a cabeça um sinal de autoridade."
0,1co,11,11,"No Senhor, todavia, a mulher não é independente do homem, nem o homem independente da mulher."
0,1co,11,12,"Pois, assim como a mulher proveio do homem, também o homem nasce da mulher. Mas tudo provém de Deus."
0,1co,11,13,Julguem entre vocês mesmos: é apropriado a uma mulher orar a Deus com a cabeça descoberta?
0,1co,11,14,"A própria natureza das coisas não lhes ensina que é uma desonra para o homem ter cabelo comprido,"
0,1co,11,15,e que o cabelo comprido é uma glória para a mulher? Pois o cabelo comprido foi lhe dado como manto.
0,1co,11,16,"Mas se alguém quiser fazer polêmica a esse respeito, nós não temos esse costume, nem as igrejas de Deus."
0,1co,11,17,"Entretanto, nisto que lhes vou dizer não os elogio, pois as reuniões de vocês mais fazem mal do que bem."
0,1co,11,18,"Em primeiro lugar, ouço que, quando vocês se reúnem como igreja, há divisões entre vocês, e até certo ponto eu o creio."
0,1co,11,19,"Pois é necessário que haja divergências entre vocês, para que sejam conhecidos quais dentre vocês são aprovados."
0,1co,11,20,"Quando vocês se reúnem, não é para comer a ceia do Senhor,"
0,1co,11,21,"porque cada um come sua própria ceia sem esperar pelos outros. Assim, enquanto um fica com fome, outro se embriaga."
0,1co,11,22,Será que vocês não têm casa onde comer e beber? Ou desprezam a igreja de Deus e humilham os que nada têm? Que lhes direi? Eu os elogiarei por isso? Certamente que não!
0,1co,11,23,"Pois recebi do Senhor o que também lhes entreguei: que o Senhor Jesus, na noite em que foi traído, tomou o pão"
0,1co,11,24,"e, tendo dado graças, partiu-o e disse: ""Isto é o meu corpo, que é dado em favor de vocês; façam isto em memória de mim""."
0,1co,11,25,"Da mesma forma, depois da ceia ele tomou o cálice e disse: ""Este cálice é a nova aliança no meu sangue; façam isto, sempre que o beberem, em memória de mim""."
0,1co,11,26,"Porque, sempre que comerem deste pão e beberem deste cálice, vocês anunciam a morte do Senhor até que ele venha."
0,1co,11,27,"Portanto, todo aquele que comer o pão ou beber o cálice do Senhor indignamente será culpado de pecar contra o corpo e o sangue do Senhor."
0,1co,11,28,"Examine-se o homem a si mesmo, e então coma do pão e beba do cálice."
0,1co,11,29,"Pois quem come e bebe sem discernir o corpo do Senhor, come e bebe para sua própria condenação."
0,1co,11,30,"Por isso há entre vocês muitos fracos e doentes, e vários já dormiram."
0,1co,11,31,"Mas, se nós nos examinássemos a nós mesmos, não receberíamos juízo."
0,1co,11,32,"Quando, porém, somos julgados pelo Senhor, estamos sendo disciplinados para que não sejamos condenados com o mundo."
0,1co,11,33,"Portanto, meus irmãos, quando vocês se reunirem para comer, esperem uns pelos outros."
0,1co,11,34,"Se alguém estiver com fome, coma em casa, para que, quando vocês se reunirem, isso não resulte em condenação. Quanto ao mais, quando eu for lhes darei instruções."
0,1co,12,1,"Irmãos, quanto aos dons espirituais, não quero que vocês sejam ignorantes."
0,1co,12,2,"Vocês sabem que, quando eram pagãos, de uma forma ou de outra eram fortemente atraídos e levados para os ídolos mudos."
0,1co,12,3,"Por isso, eu lhes afirmo que ninguém que fala pelo Espírito de Deus diz: ""Jesus seja amaldiçoado""; e ninguém pode dizer: ""Jesus é Senhor"", a não ser pelo Espírito Santo."
0,1co,12,4,"Há diferentes tipos de dons, mas o Espírito é o mesmo."
0,1co,12,5,"Há diferentes tipos de ministérios, mas o Senhor é o mesmo."
0,1co,12,6,"Há diferentes formas de atuação, mas é o mesmo Deus quem efetua tudo em todos."
0,1co,12,7,"A cada um, porém, é dada a manifestação do Espírito, visando ao bem comum."
0,1co,12,8,"Pelo Espírito, a um é dada a palavra de sabedoria; a outro, a palavra de conhecimento, pelo mesmo Espírito;"
0,1co,12,9,"a outro, fé, pelo mesmo Espírito; a outro, dons de cura, pelo único Espírito;"
0,1co,12,10,"a outro, poder para operar milagres; a outro, profecia; a outro, discernimento de espíritos; a outro, variedade de línguas; e ainda a outro, interpretação de línguas."
0,1co,12,11,"Todas essas coisas, porém, são realizadas pelo mesmo e único Espírito, e ele as distribui individualmente, a cada um, conforme quer."
0,1co,12,12,"Ora, assim como o corpo é uma unidade, embora tenha muitos membros, e todos os membros, mesmo sendo muitos, formam um só corpo, assim também com respeito a Cristo."
0,1co,12,13,"Pois em um só corpo todos nós fomos batizados em um único Espírito: quer judeus, quer gregos, quer escravos, quer livres. E a todos nós foi dado beber de um único Espírito."
0,1co,12,14,"O corpo não é composto de um só membro, mas de muitos."
0,1co,12,15,"Se o pé disser: ""Porque não sou mão, não pertenço ao corpo"", nem por isso deixa de fazer parte do corpo."
0,1co,12,16,"E se o ouvido disser: ""Porque não sou olho, não pertenço ao corpo"", nem por isso deixa de fazer parte do corpo."
0,1co,12,17,"Se todo o corpo fosse olho, onde estaria a audição? Se todo o corpo fosse ouvido, onde estaria o olfato?"
0,1co,12,18,"De fato, Deus dispôs cada um dos membros no corpo, segundo a sua vontade."
0,1co,12,19,"Se todos fossem um só membro, onde estaria o corpo?"
0,1co,12,20,"Assim, há muitos membros, mas um só corpo."
0,1co,12,21,"O olho não pode dizer à mão: ""Não preciso de você! "" Nem a cabeça pode dizer aos pés: ""Não preciso de vocês! """
0,1co,12,22,"Pelo contrário, os membros do corpo que parecem mais fracos são indispensáveis,"
0,1co,12,23,"e os membros que pensamos serem menos honrosos, tratamos com especial honra. E os membros que em nós são indecorosos são tratados com decoro especial,"
0,1co,12,24,"enquanto os que em nós são decorosos não precisam ser tratados de maneira especial. Mas Deus estruturou o corpo dando maior honra aos membros que dela tinham falta,"
0,1co,12,25,"a fim de que não haja divisão no corpo, mas, sim, que todos os membros tenham igual cuidado uns pelos outros."
0,1co,12,26,"Quando um membro sofre, todos os outros sofrem com ele; quando um membro é honrado, todos os outros se alegram com ele."
0,1co,12,27,"Ora, vocês são o corpo de Cristo, e cada um de vocês, individualmente, é membro desse corpo."
0,1co,12,28,"Assim, na igreja, Deus estabeleceu primeiramente apóstolos; em segundo lugar, profetas; em terceiro lugar, mestres; depois os que realizam milagres, os que têm dom de curar, os que têm dom de prestar ajuda, os que têm dons de administração e os que falam diversas línguas."
0,1co,12,29,São todos apóstolos? São todos profetas? São todos mestres? Têm todos o dom de realizar milagres?
0,1co,12,30,Têm todos dons de curar? Falam todos em línguas? Todos interpretam?
0,1co,12,31,"Entretanto, busquem com dedicação os melhores dons. Passo agora a mostrar-lhes um caminho ainda mais excelente."
0,1co,13,1,"Ainda que eu fale as línguas dos homens e dos anjos, se não tiver amor, serei como o sino que ressoa ou como o prato que retine."
0,1co,13,2,"Ainda que eu tenha o dom de profecia e saiba todos os mistérios e todo o conhecimento, e tenha uma fé capaz de mover montanhas, mas não tiver amor, nada serei."
0,1co,13,3,"Ainda que eu dê aos pobres tudo o que possuo e entregue o meu corpo para ser queimado, mas não tiver amor, nada disso me valerá."
0,1co,13,4,"O amor é paciente, o amor é bondoso. Não inveja, não se vangloria, não se orgulha."
0,1co,13,5,"Não maltrata, não procura seus interesses, não se ira facilmente, não guarda rancor."
0,1co,13,6,"O amor não se alegra com a injustiça, mas se alegra com a verdade."
0,1co,13,7,"Tudo sofre, tudo crê, tudo espera, tudo suporta."
0,1co,13,8,"O amor nunca perece; mas as profecias desaparecerão, as línguas cessarão, o conhecimento passará."
0,1co,13,9,Pois em parte conhecemos e em parte profetizamos;
0,1co,13,10,"quando, porém, vier o que é perfeito, o que é imperfeito desaparecerá."
0,1co,13,11,"Quando eu era menino, falava como menino, pensava como menino e raciocinava como menino. Quando me tornei homem, deixei para trás as coisas de menino."
0,1co,13,12,"Agora, pois, vemos apenas um reflexo obscuro, como em espelho; mas, então, veremos face a face. Agora conheço em parte; então, conhecerei plenamente, da mesma forma como sou plenamente conhecido."
0,1co,13,13,"Assim, permanecem agora estes três: a fé, a esperança e o amor. O maior deles, porém, é o amor."
0,1co,14,1,"Sigam o caminho do amor e busquem com dedicação os dons espirituais, principalmente o dom de profecia."
0,1co,14,2,"Pois quem fala em língua não fala aos homens, mas a Deus. De fato, ninguém o entende; em espírito fala mistérios."
0,1co,14,3,"Mas quem profetiza o faz para a edificação, encorajamento e consolação dos homens."
0,1co,14,4,"Quem fala em língua a si mesmo se edifica, mas quem profetiza edifica a igreja."
0,1co,14,5,"Gostaria que todos vocês falassem em línguas, mas prefiro que profetizem. Quem profetiza é maior do que aquele que fala em línguas, a não ser que as interprete, para que a igreja seja edificada."
0,1co,14,6,"Agora, irmãos, se eu for visitá-los e falar em línguas, em que lhes serei útil, a não ser que lhes leve alguma revelação, ou conhecimento, ou profecia, ou doutrina?"
0,1co,14,7,"Até no caso de coisas inanimadas que produzem sons, tais como a flauta ou a cítara, como alguém reconhecerá o que está sendo tocado, se os sons não forem distintos?"
0,1co,14,8,"Além disso, se a trombeta não emitir um som claro, quem se preparará para a batalha?"
0,1co,14,9,"Assim acontece com vocês. Se não proferirem palavras compreensíveis com a língua, como alguém saberá o que está sendo dito? Vocês estarão simplesmente falando ao ar."
0,1co,14,10,"Sem dúvida, há diversos idiomas no mundo; todavia, nenhum deles é sem sentido."
0,1co,14,11,"Portanto, se eu não entender o significado do que alguém está falando, serei estrangeiro para quem fala, e ele, estrangeiro para mim."
0,1co,14,12,"Assim acontece com vocês. Visto que estão ansiosos por terem dons espirituais, procurem crescer naqueles que trazem a edificação para a igreja."
0,1co,14,13,"Por isso, quem fala em língua, ore para que a possa interpretar."
0,1co,14,14,"Pois, se oro em língua, meu espírito ora, mas a minha mente fica infrutífera."
0,1co,14,15,"Então, que farei? Orarei com o espírito, mas também orarei com o entendimento; cantarei com o espírito, mas também cantarei com o entendimento."
0,1co,14,16,"Se você estiver louvando a Deus em espírito, como poderá aquele que está entre os não instruídos dizer o ""Amém"" à sua ação de graças, visto que não sabe o que você está dizendo?"
0,1co,14,17,"Pode ser que você esteja dando graças muito bem, mas o outro não é edificado."
0,1co,14,18,Dou graças a Deus por falar em línguas mais do que todos vocês.
0,1co,14,19,"Todavia, na igreja prefiro falar cinco palavras compreensíveis para instruir os outros a falar dez mil palavras em língua."
0,1co,14,20,"Irmãos, deixem de pensar como crianças. Com respeito ao mal, sejam crianças; mas, quanto ao modo de pensar, sejam adultos."
0,1co,14,21,"Pois está escrito na Lei: ""Por meio de homens de outras línguas e por meio de lábios de estrangeiros falarei a este povo, mas, mesmo assim, eles não me ouvirão"", diz o Senhor."
0,1co,14,22,"Portanto, as línguas são um sinal para os descrentes, e não para os que crêem; a profecia, porém, é para os que crêem, e não para os descrentes."
0,1co,14,23,"Assim, se toda a igreja se reunir e todos falarem em línguas, e entrarem alguns não instruídos ou descrentes não dirão que vocês estão loucos?"
0,1co,14,24,"Mas se entrar algum descrente ou não instruído quando todos estiverem profetizando, ele por todos será convencido de que é pecador e por todos será julgado,"
0,1co,14,25,"e os segredos do seu coração serão expostos. Assim, ele se prostrará, rosto em terra, e adorará a Deus, exclamando: ""Deus realmente está entre vocês! """
0,1co,14,26,"Portanto, que diremos, irmãos? Quando vocês se reúnem, cada um de vocês tem um salmo, ou uma palavra de instrução, uma revelação, uma palavra em língua ou uma interpretação. Tudo seja feito para a edificação da igreja."
0,1co,14,27,"Se, porém, alguém falar em língua, devem falar dois, no máximo três, e alguém deve interpretar."
0,1co,14,28,"Se não houver intérprete, fique calado na igreja, falando consigo mesmo e com Deus."
0,1co,14,29,"Tratando-se de profetas, falem dois ou três, e os outros julguem cuidadosamente o que foi dito."
0,1co,14,30,"Se vier uma revelação a alguém que está sentado, cale-se o primeiro."
0,1co,14,31,"Pois vocês todos podem profetizar, cada um por sua vez, de forma que todos sejam instruídos e encorajados."
0,1co,14,32,Os espíritos dos profetas estão sujeitos aos profetas.
0,1co,14,33,"Pois Deus não é Deus de desordem, mas de paz. Como em todas as congregações dos santos,"
0,1co,14,34,"permaneçam as mulheres em silêncio nas igrejas, pois não lhes é permitido falar; antes permaneçam em submissão, como diz a lei."
0,1co,14,35,"Se quiserem aprender alguma coisa, que perguntem a seus maridos em casa; pois é vergonhoso uma mulher falar na igreja."
0,1co,14,36,Acaso a palavra de Deus originou-se entre vocês? São vocês o único povo que ela alcançou?
0,1co,14,37,"Se alguém pensa que é profeta ou espiritual, reconheça que o que lhes estou escrevendo é mandamento do Senhor."
0,1co,14,38,"Se ignorar isso, ele mesmo será ignorado."
0,1co,14,39,"Portanto, meus irmãos, busquem com dedicação o profetizar e não proíbam o falar em línguas."
0,1co,14,40,Mas tudo deve ser feito com decência e ordem.
0,1co,15,1,"Irmãos, quero lembrar-lhes o evangelho que lhes preguei, o qual vocês receberam e no qual estão firmes."
0,1co,15,2,"Por meio deste evangelho vocês são salvos, desde que se apeguem firmemente à palavra que lhes preguei; caso contrário, vocês têm crido em vão."
0,1co,15,3,"Pois o que primeiramente lhes transmiti foi o que recebi: que Cristo morreu pelos nossos pecados, segundo as Escrituras,"
0,1co,15,4,"foi sepultado e ressuscitou ao terceiro dia, segundo as Escrituras,"
0,1co,15,5,e apareceu a Pedro e depois aos Doze.
0,1co,15,6,"Depois disso apareceu a mais de quinhentos irmãos de uma só vez, a maioria dos quais ainda vive, embora alguns já tenham adormecido."
0,1co,15,7,"Depois apareceu a Tiago e, então, a todos os apóstolos;"
0,1co,15,8,"depois destes apareceu também a mim, como a um que nasceu fora de tempo."
0,1co,15,9,"Pois sou o menor dos apóstolos e nem sequer mereço ser chamado apóstolo, porque persegui a igreja de Deus."
0,1co,15,10,"Mas, pela graça de Deus, sou o que sou, e sua graça para comigo não foi em vão; antes, trabalhei mais do que todos eles; contudo, não eu, mas a graça de Deus comigo."
0,1co,15,11,"Portanto, quer tenha sido eu, quer tenham sido eles, é isto que pregamos, e é isto que vocês creram."
0,1co,15,12,"Ora, se está sendo pregado que Cristo ressuscitou dentre os mortos, como alguns de vocês estão dizendo que não existe ressurreição dos mortos?"
0,1co,15,13,"Se não há ressurreição dos mortos, então nem mesmo Cristo ressuscitou;"
0,1co,15,14,"e, se Cristo não ressuscitou, é inútil a nossa pregação, como também é inútil a fé que vocês têm."
0,1co,15,15,"Mais que isso, seremos considerados falsas testemunhas de Deus, pois contra ele testemunhamos que ressuscitou a Cristo dentre os mortos. Mas se de fato os mortos não ressuscitam, ele também não ressuscitou a Cristo."
0,1co,15,16,"Pois, se os mortos não ressuscitam, nem mesmo Cristo ressuscitou."
0,1co,15,17,"E, se Cristo não ressuscitou, inútil é a fé que vocês têm, e ainda estão em seus pecados."
0,1co,15,18,"Neste caso, também os que dormiram em Cristo estão perdidos."
0,1co,15,19,"Se é somente para esta vida que temos esperança em Cristo, dentre todos os homens somos os mais dignos de compaixão."
0,1co,15,20,"Mas de fato Cristo ressuscitou dentre os mortos, sendo as primícias dentre aqueles que dormiram."
0,1co,15,21,"Visto que a morte veio por meio de um só homem, também a ressurreição dos mortos veio por meio de um só homem."
0,1co,15,22,"Pois da mesma forma como em Adão todos morrem, em Cristo todos serão vivificados."
0,1co,15,23,"Mas cada um por sua vez: Cristo, o primeiro; depois, quando ele vier, os que lhe pertencem."
0,1co,15,24,"Então virá o fim, quando ele entregar o Reino a Deus, o Pai, depois de ter destruído todo domínio, autoridade e poder."
0,1co,15,25,Pois é necessário que ele reine até que todos os seus inimigos sejam postos debaixo de seus pés.
0,1co,15,26,O último inimigo a ser destruído é a morte.
0,1co,15,27,"Porque ele ""tudo sujeitou debaixo de seus pés"". Ora, quando se diz que ""tudo"" lhe foi sujeito, fica claro que isso não inclui o próprio Deus, que tudo submeteu a Cristo."
0,1co,15,28,"Quando, porém, tudo lhe estiver sujeito, então o próprio Filho se sujeitará àquele que todas as coisas lhe sujeitou, a fim de que Deus seja tudo em todos."
0,1co,15,29,"Se não há ressurreição, que farão aqueles que se batizam pelos mortos? Se absolutamente os mortos não ressuscitam, por que se batizam por eles?"
0,1co,15,30,"Também nós, por que estamos nos expondo a perigos o tempo todo?"
0,1co,15,31,"Todos os dias enfrento a morte, irmãos; isso digo pelo orgulho que tenho de vocês em Cristo Jesus, nosso Senhor."
0,1co,15,32,"Se foi por meras razões humanas que lutei com feras em Éfeso, que ganhei com isso? Se os mortos não ressuscitam, ""comamos e bebamos, porque amanhã morreremos""."
0,1co,15,33,"Não se deixem enganar: ""as más companhias corrompem os bons costumes""."
0,1co,15,34,"Como justos, recuperem o bom senso e parem de pecar; pois alguns há que não têm conhecimento de Deus; digo isso para vergonha de vocês."
0,1co,15,35,"Mas alguém pode perguntar: ""Como ressuscitam os mortos? Com que espécie de corpo virão? """
0,1co,15,36,Insensato! O que você semeia não nasce a não ser que morra.
0,1co,15,37,"Quando você semeia, não semeia o corpo que virá a ser, mas apenas uma simples semente, como de trigo ou de alguma outra coisa."
0,1co,15,38,"Mas Deus lhe dá um corpo, como determinou, e a cada espécie de semente dá seu corpo apropriado."
0,1co,15,39,"Nem toda carne é a mesma: os homens têm uma espécie de carne, os animais têm outra, as aves outra, e os peixes outra."
0,1co,15,40,"Há corpos celestes e há também corpos terrestres; mas o esplendor dos corpos celestes é um, e o dos corpos terrestres é outro."
0,1co,15,41,"Um é o esplendor do sol, outro o da lua, e outro o das estrelas; e as estrelas diferem em esplendor umas das outras."
0,1co,15,42,Assim será com a ressurreição dos mortos. O corpo que é semeado é perecível e ressuscita imperecível;
0,1co,15,43,é semeado em desonra e ressuscita em glória; é semeado em fraqueza e ressuscita em poder;
0,1co,15,44,"é semeado um corpo natural e ressuscita um corpo espiritual. Se há corpo natural, há também corpo espiritual."
0,1co,15,45,"Assim está escrito: ""O primeiro homem, Adão, tornou-se um ser vivente""; o último Adão, espírito vivificante."
0,1co,15,46,"Não foi o espiritual que veio antes, mas o natural; depois dele, o espiritual."
0,1co,15,47,"O primeiro homem era do pó da terra; o segundo homem, do céu."
0,1co,15,48,"Os que são da terra são semelhantes ao homem terreno; os que são do céu, ao homem celestial."
0,1co,15,49,"Assim como tivemos a imagem do homem terreno, teremos também a imagem do homem celestial."
0,1co,15,50,"Irmãos, eu lhes declaro que carne e sangue não podem herdar o Reino de Deus, nem o que é perecível pode herdar o imperecível."
0,1co,15,51,"Eis que eu lhes digo um mistério: nem todos dormiremos, mas todos seremos transformados,"
0,1co,15,52,"num momento, num abrir e fechar de olhos, ao som da última trombeta. Pois a trombeta soará, os mortos ressuscitarão incorruptíveis e nós seremos transformados."
0,1co,15,53,"Pois é necessário que aquilo que é corruptível se revista de incorruptibilidade, e aquilo que é mortal, se revista de imortalidade."
0,1co,15,54,"Quando, porém, o que é corruptível se revestir de incorruptibilidade, e o que é mortal, de imortalidade, então se cumprirá a palavra que está escrita: ""A morte foi destruída pela vitória""."
0,1co,15,55,"""Onde está, ó morte, a sua vitória? Onde está, ó morte, o seu aguilhão? """
0,1co,15,56,"O aguilhão da morte é o pecado, e a força do pecado é a lei."
0,1co,15,57,"Mas graças a Deus, que nos dá a vitória por meio de nosso Senhor Jesus Cristo."
0,1co,15,58,"Portanto, meus amados irmãos, mantenham-se firmes, e que nada os abale. Sejam sempre dedicados à obra do Senhor, pois vocês sabem que, no Senhor, o trabalho de vocês não será inútil."
0,1co,16,1,"Quanto à coleta para o povo de Deus, façam como ordenei às igrejas da Galácia."
0,1co,16,2,"No primeiro dia da semana, cada um de vocês separe uma quantia, de acordo com a sua renda, reservando-a para que não seja preciso fazer coletas quando eu chegar."
0,1co,16,3,"Então, quando eu chegar, entregarei cartas de recomendação aos homens que vocês aprovarem e os mandarei para Jerusalém com a oferta de vocês."
0,1co,16,4,"Se me parecer conveniente ir também, eles me acompanharão."
0,1co,16,5,"Depois de passar pela Macedônia irei visitá-los, já que passarei por lá."
0,1co,16,6,"Talvez eu permaneça com vocês durante algum tempo, ou até mesmo passe o inverno com vocês, para que me ajudem na viagem, aonde quer que eu vá."
0,1co,16,7,"Desta vez não quero apenas vê-los e fazer uma visita de passagem; espero ficar algum tempo com vocês, se o Senhor permitir."
0,1co,16,8,"Mas permanecerei em Éfeso até o Pentecoste,"
0,1co,16,9,porque se abriu para mim uma porta ampla e promissora; e há muitos adversários.
0,1co,16,10,"Se Timóteo for, tomem providências para que ele não tenha nada que temer enquanto estiver com vocês, pois ele trabalha na obra do Senhor, assim como eu."
0,1co,16,11,"Portanto, ninguém o despreze. Ajudem-no a prosseguir viagem em paz, para que ele possa voltar a mim. Eu o estou esperando juntamente com os irmãos."
0,1co,16,12,"Quanto ao irmão Apolo, insisti que fosse visitar vocês, juntamente com os irmãos. Ele não quis de modo nenhum ir agora, mas irá quando tiver boa oportunidade."
0,1co,16,13,"Estejam vigilantes, mantenham-se firmes na fé, sejam homens de coragem, sejam fortes."
0,1co,16,14,Façam tudo com amor.
0,1co,16,15,"Vocês sabem que os da casa de Estéfanas foram o primeiro fruto da Acaia e que eles têm se dedicado ao serviço dos santos. Recomendo-lhes, irmãos,"
0,1co,16,16,que se submetam a pessoas como eles e a todos os que cooperam e trabalham conosco.
0,1co,16,17,"Alegrei-me com a vinda de Estéfanas, Fortunato e Acaico, porque eles supriram o que estava faltando da parte de vocês."
0,1co,16,18,"Eles trouxeram alívio ao meu espírito, e ao de vocês também. Valorizem homens como estes."
0,1co,16,19,"As igrejas da província da Ásia enviam-lhes saudações. Áqüila e Priscila os saúdam afetuosamente no Senhor, e também a igreja que se reúne na casa deles."
0,1co,16,20,Todos os irmãos daqui lhes enviam saudações. Saúdem-se uns aos outros com beijo santo.
0,1co,16,21,"Eu, Paulo, escrevi esta saudação de próprio punho."
0,1co,16,22,"Se alguém não ama o Senhor, seja amaldiçoado. Vem, Senhor!"
0,1co,16,23,A graça do Senhor Jesus seja com vocês.
0,1co,16,24,Recebam o amor que tenho por todos vocês em Cristo Jesus. Amém.
